level_3_sample_id,cell,time,pert_type,pert_drug,dose
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M04,NEU,24 h,trt_cp,BRD-A35153197,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M05,NEU,24 h,trt_cp,CPCCOEt,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M06,NEU,24 h,trt_cp,BRD-K92326486,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M07,NEU,24 h,trt_cp,BRD-A24951056,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M08,NEU,24 h,trt_cp,isradipine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M11,NEU,24 h,trt_cp,clozapine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M12,NEU,24 h,trt_cp,BRD-K92159000,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M13,NEU,24 h,trt_cp,CGS-21680,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M14,NEU,24 h,trt_cp,BRD-K19653414,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M15,NEU,24 h,trt_cp,BRD-K54472228,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M16,NEU,24 h,trt_cp,BRD-K96834847,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M17,NEU,24 h,trt_cp,clopidogrel,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M18,NEU,24 h,trt_cp,isosalsoline,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M19,NEU,24 h,trt_cp,clorgiline,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M20,NEU,24 h,trt_cp,BRD-A52530852,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M21,NEU,24 h,trt_cp,norcitalopram,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M22,NEU,24 h,trt_cp,BRD-K18436203,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M23,NEU,24 h,trt_cp,Fluoro-SAHA,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:M24,NEU,24 h,trt_cp,suramin,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N01,NEU,24 h,trt_cp,risperidone,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N02,NEU,24 h,trt_cp,fenobam,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N03,NEU,24 h,trt_cp,bietaserpine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N04,NEU,24 h,trt_cp,BRD-U57440914,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N05,NEU,24 h,trt_cp,BRD-K33943862,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N06,NEU,24 h,trt_cp,MPEP,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N07,NEU,24 h,trt_cp,RU-24969,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N08,NEU,24 h,trt_cp,XAV-939,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N11,NEU,24 h,trt_cp,reboxetine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N12,NEU,24 h,trt_cp,BRD-U85918428,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N13,NEU,24 h,trt_cp,SK-383933,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N14,NEU,24 h,trt_cp,AGK-2,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N15,NEU,24 h,trt_cp,serotonin,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N16,NEU,24 h,trt_cp,sirtinol,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N17,NEU,24 h,trt_cp,salsoline,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N18,NEU,24 h,trt_cp,splitomycin,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N19,NEU,24 h,trt_cp,salsolinol,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N20,NEU,24 h,trt_cp,BIX-01294,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N21,NEU,24 h,trt_cp,SKF-104078,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N22,NEU,24 h,trt_cp,LBH-589,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N23,NEU,24 h,trt_cp,HDAC3-selective,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:N24,NEU,24 h,trt_cp,riluzole,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O01,NEU,24 h,trt_cp,nacl,0.12 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O02,NEU,24 h,trt_cp,nacl,0.12 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O03,NEU,24 h,trt_cp,dinorcitalopram-oxalate,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O04,NEU,24 h,trt_cp,BRD-A17081056,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O05,NEU,24 h,trt_cp,ciproxifan,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O06,NEU,24 h,trt_cp,1-methylisoquinoline,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O07,NEU,24 h,trt_cp,BRD-K67582595,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O08,NEU,24 h,trt_cp,BRD-K07653295,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O09,NEU,24 h,trt_cp,oxidopamine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O10,NEU,24 h,trt_cp,BRD-K24307074,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O11,NEU,24 h,trt_cp,oxidopamine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O12,NEU,24 h,trt_cp,IDAM,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O13,NEU,24 h,trt_cp,BRD-K12482929,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O14,NEU,24 h,trt_cp,BRD-K56622826,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O15,NEU,24 h,trt_cp,dopamine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O16,NEU,24 h,trt_cp,JMV-431,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O17,NEU,24 h,trt_cp,hydroxytyrosol,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O18,NEU,24 h,trt_cp,kavain,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O19,NEU,24 h,trt_cp,BRD-K13195996,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O20,NEU,24 h,trt_cp,lactotensin,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O21,NEU,24 h,trt_cp,BRD-K25701726,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O22,NEU,24 h,trt_cp,BRD-K58930050,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O23,NEU,24 h,trt_cp,kcl,0.12 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:O24,NEU,24 h,trt_cp,kcl,0.12 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P01,NEU,24 h,trt_cp,nacl,0.12 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P02,NEU,24 h,trt_cp,nacl,0.12 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P03,NEU,24 h,trt_cp,BRD-A78236793,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P04,NEU,24 h,trt_cp,tranylcypromine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P05,NEU,24 h,trt_cp,rimonabant,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P06,NEU,24 h,trt_cp,KDM-103,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P07,NEU,24 h,trt_cp,SKF-83959,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P08,NEU,24 h,trt_cp,KDM-096,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P09,NEU,24 h,trt_cp,SR-144528,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P10,NEU,24 h,trt_cp,chlorhexidine,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P11,NEU,24 h,trt_cp,SR-48692,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P12,NEU,24 h,trt_cp,RN-1,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P13,NEU,24 h,trt_cp,serotonin,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P14,NEU,24 h,trt_cp,KW-06,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P15,NEU,24 h,trt_cp,spiperone,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P16,NEU,24 h,trt_cp,BG-1001,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P17,NEU,24 h,trt_cp,SR-142948,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P18,NEU,24 h,trt_cp,BG-1002,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P19,NEU,24 h,trt_cp,SIB-1553A,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P20,NEU,24 h,trt_cp,BG-1003,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P21,NEU,24 h,trt_cp,SKF-83822,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P22,NEU,24 h,trt_cp,BG-1004,10 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P23,NEU,24 h,trt_cp,kcl,0.12 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:P24,NEU,24 h,trt_cp,kcl,0.12 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A03,NEU,6 h,trt_cp,geldanamycin,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A05,NEU,6 h,trt_cp,aminobenztropine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A06,NEU,6 h,trt_cp,BRD-A55317422,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A07,NEU,6 h,trt_cp,BRD-K88575585,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A08,NEU,6 h,trt_cp,BRD-A31180007,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A09,NEU,6 h,trt_cp,2-aminotetralin,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A10,NEU,6 h,trt_cp,BRD-K06209536,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A11,NEU,6 h,trt_cp,BRD-K86940927,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A12,NEU,6 h,trt_cp,BRD-K56994829,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A13,NEU,6 h,trt_cp,BRD-K91844626,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A14,NEU,6 h,trt_cp,BRD-A92334183,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A15,NEU,6 h,trt_cp,BRD-K61260019,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A16,NEU,6 h,trt_cp,BRD-K24304282,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A19,NEU,6 h,trt_cp,BRD-A06779035,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A20,NEU,6 h,trt_cp,BRD-K36269259,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A21,NEU,6 h,trt_cp,BRD-A29119732,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A22,NEU,6 h,trt_cp,BRD-K49612115,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A23,NEU,6 h,trt_cp,BRD-K59915259,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A24,NEU,6 h,trt_cp,BRD-A86146706,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B03,NEU,6 h,trt_cp,BRD-A19037878,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B04,NEU,6 h,trt_cp,vorinostat,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B05,NEU,6 h,trt_cp,MK-801,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B06,NEU,6 h,trt_cp,SKF-81297,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B07,NEU,6 h,trt_cp,BRD-A39986918,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B08,NEU,6 h,trt_cp,SKF-82958,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B09,NEU,6 h,trt_cp,BRD-K65213718,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B10,NEU,6 h,trt_cp,SR-147778,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B11,NEU,6 h,trt_cp,BRD-A00763758,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B12,NEU,6 h,trt_cp,BRD-K43014159,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B13,NEU,6 h,trt_cp,BRD-A61866602,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B14,NEU,6 h,trt_cp,LY-165163,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B15,NEU,6 h,trt_cp,BRD-M91737268,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B16,NEU,6 h,trt_cp,BRD-K56621596,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B19,NEU,6 h,trt_cp,BRD-K95767742,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B20,NEU,6 h,trt_cp,tyramine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B21,NEU,6 h,trt_cp,BRD-K28308851,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B22,NEU,6 h,trt_cp,BRD-A35072120,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B23,NEU,6 h,trt_cp,alpha-methylserotonin,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B24,NEU,6 h,trt_cp,BRD-A42610307,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C01,NEU,6 h,trt_cp,nacl,0.12 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C02,NEU,6 h,trt_cp,nacl,0.12 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C03,NEU,6 h,trt_cp,BRD-K31344914,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C04,NEU,6 h,trt_cp,BRD-K47535255,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C05,NEU,6 h,trt_cp,BRD-K79052598,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C06,NEU,6 h,trt_cp,BRD-K95847244,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C07,NEU,6 h,trt_cp,BRD-A68802837,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C08,NEU,6 h,trt_cp,BRD-A81472640,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C09,NEU,6 h,trt_cp,BRD-A74767450,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C10,NEU,6 h,trt_cp,BRD-A09053961,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C11,NEU,6 h,trt_cp,allantoxanamide,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C12,NEU,6 h,trt_cp,ephedrine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C13,NEU,6 h,trt_cp,APEC,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C14,NEU,6 h,trt_cp,BRD-A77864279,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C15,NEU,6 h,trt_cp,BRD-K65981456,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C16,NEU,6 h,trt_cp,BRD-A52933579,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C17,NEU,6 h,trt_cp,dopamine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C18,NEU,6 h,trt_cp,BRD-A29342309,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C19,NEU,6 h,trt_cp,BRD-K78787248,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C20,NEU,6 h,trt_cp,DASB,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C21,NEU,6 h,trt_cp,aniracetam,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C22,NEU,6 h,trt_cp,desmethyl-DASB,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D01,NEU,6 h,trt_cp,nacl,0.12 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D02,NEU,6 h,trt_cp,nacl,0.12 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D03,NEU,6 h,trt_cp,BRD-A69454249,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D04,NEU,6 h,trt_cp,BRD-K13528168,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D05,NEU,6 h,trt_cp,BRD-A79058669,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D06,NEU,6 h,trt_cp,BRD-A41986761,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D07,NEU,6 h,trt_cp,methyltyramine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D08,NEU,6 h,trt_cp,BRD-K09887211,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D09,NEU,6 h,trt_cp,BRD-A84423900,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D10,NEU,6 h,trt_cp,tropapride,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D11,NEU,6 h,trt_cp,BRD-K55332332,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D12,NEU,6 h,trt_cp,BRD-K15241725,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D13,NEU,6 h,trt_cp,BRD-K31168993,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D14,NEU,6 h,trt_cp,tetrabenazine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D15,NEU,6 h,trt_cp,BRD-K74773935,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D16,NEU,6 h,trt_cp,BRD-K76941385,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D17,NEU,6 h,trt_cp,BRD-K93859331,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D18,NEU,6 h,trt_cp,tetrabenazine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D19,NEU,6 h,trt_cp,BRD-K72015216,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D20,NEU,6 h,trt_cp,tetrabenazine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D21,NEU,6 h,trt_cp,BRD-K40167599,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D22,NEU,6 h,trt_cp,thioperamide,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E01,NEU,6 h,trt_cp,BRD-K18722736,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E02,NEU,6 h,trt_cp,BRD-K03608458,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E03,NEU,6 h,trt_cp,serotonin,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E04,NEU,6 h,trt_cp,BRD-K91781484,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E07,NEU,6 h,trt_cp,BRD-A52647795,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E08,NEU,6 h,trt_cp,dopamine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E09,NEU,6 h,trt_cp,CS-110266,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E10,NEU,6 h,trt_cp,BRD-K20151898,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E11,NEU,6 h,trt_cp,BRD-K41049123,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E12,NEU,6 h,trt_cp,BRD-A32582647,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E13,NEU,6 h,trt_cp,dichlorobenzamil,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E14,NEU,6 h,trt_cp,epidepride,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E15,NEU,6 h,trt_cp,BRD-K30553817,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E16,NEU,6 h,trt_cp,EHPG-piperazine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E17,NEU,6 h,trt_cp,BRD-K33445737,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E18,NEU,6 h,trt_cp,BRD-A40163033,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E19,NEU,6 h,trt_cp,n-bromoacetyltryptamine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E20,NEU,6 h,trt_cp,BRD-K42823101,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E21,NEU,6 h,trt_cp,BRD-K55242988,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E22,NEU,6 h,trt_cp,enevalproate,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E23,NEU,6 h,trt_cp,cycloheximide,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E24,NEU,6 h,trt_cp,pifithrin-mu,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F01,NEU,6 h,trt_cp,BRD-A42187224,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F02,NEU,6 h,trt_cp,WAY-100635,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F03,NEU,6 h,trt_cp,BRD-K10939925,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F04,NEU,6 h,trt_cp,tolcapone,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F07,NEU,6 h,trt_cp,p-aminophenethylspiperone,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F08,NEU,6 h,trt_cp,W-5,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F09,NEU,6 h,trt_cp,BRD-K39981244,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F10,NEU,6 h,trt_cp,W-7,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F11,NEU,6 h,trt_cp,BRD-K27237442,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F12,NEU,6 h,trt_cp,WAY-405,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F13,NEU,6 h,trt_cp,6-nitrodopamine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F14,NEU,6 h,trt_cp,nemonapride,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F15,NEU,6 h,trt_cp,6-nitronorepinephrine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F16,NEU,6 h,trt_cp,YM-09151-2,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F17,NEU,6 h,trt_cp,BRD-A51916548,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F18,NEU,6 h,trt_cp,nemonapride,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F19,NEU,6 h,trt_cp,BRD-K84252391,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F20,NEU,6 h,trt_cp,BRD-A75769921,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F21,NEU,6 h,trt_cp,BRD-K31460632,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F22,NEU,6 h,trt_cp,zacopride,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F23,NEU,6 h,trt_cp,nocodazole,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F24,NEU,6 h,trt_cp,vorinostat,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G01,NEU,6 h,trt_cp,kcl,0.12 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G02,NEU,6 h,trt_cp,kcl,0.12 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G03,NEU,6 h,trt_cp,BRD-K19042873,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G04,NEU,6 h,trt_cp,enevalproate,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G05,NEU,6 h,trt_cp,luzindole,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G06,NEU,6 h,trt_cp,fluoxetine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G07,NEU,6 h,trt_cp,trans-bis-q,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G08,NEU,6 h,trt_cp,FK-866,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G09,NEU,6 h,trt_cp,RTI-55,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G10,NEU,6 h,trt_cp,BRD-K76108747,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G11,NEU,6 h,trt_cp,BRD-K23628492,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G12,NEU,6 h,trt_cp,glutamyldopamine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G13,NEU,6 h,trt_cp,BRD-K83161876,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G14,NEU,6 h,trt_cp,dopamine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G15,NEU,6 h,trt_cp,BRD-K89997465,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G16,NEU,6 h,trt_cp,vanoxerine,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G17,NEU,6 h,trt_cp,BRD-K37365015,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G18,NEU,6 h,trt_cp,BRD-A27924917,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G19,NEU,6 h,trt_cp,BRD-K27803479,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G20,NEU,6 h,trt_cp,propanoic-acid,10 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:G21,NEU,6 h,trt_cp,BRD-K23986500,10 uM
