level_3_sample_id,cell,time,pert_type,pert_drug,dose
XPR040_U251MG.311_96H_X2_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:A11,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:A12,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:B10,U251MG,96 h,ctl_vector,,
XPR040_U251MG.311_96H_X3_B44:B11,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:B12,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:C18,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR040_U251MG.311_96H_X3_B44:D05,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR040_U251MG.311_96H_X3_B44:D10,U251MG,96 h,ctl_vector,,
XPR040_U251MG.311_96H_X3_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:G15,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR040_U251MG.311_96H_X3_B44:G23,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR040_U251MG.311_96H_X3_B44:H19,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR040_U251MG.311_96H_X3_B44:I14,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR040_U251MG.311_96H_X3_B44:I17,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR040_U251MG.311_96H_X3_B44:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR040_U251MG.311_96H_X3_B44:L14,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR040_U251MG.311_96H_X3_B44:O16,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR040_U251MG.311_96H_X3_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR040_U251MG.311_96H_X3_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:A13,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:A14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:B13,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:B14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:B16,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:B20,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:B24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:C03,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR041_U251MG.311_96H_X1_B44:D08,U251MG,96 h,ctl_vector,,
XPR041_U251MG.311_96H_X1_B44:E12,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR041_U251MG.311_96H_X1_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:G10,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR041_U251MG.311_96H_X1_B44:H06,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:I13,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR041_U251MG.311_96H_X1_B44:J09,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR041_U251MG.311_96H_X1_B44:J22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR041_U251MG.311_96H_X1_B44:M09,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR041_U251MG.311_96H_X1_B44:N05,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR041_U251MG.311_96H_X1_B44:N15,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR041_U251MG.311_96H_X1_B44:O10,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR041_U251MG.311_96H_X1_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:P14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X1_B44:P22,U251MG,96 h,ctl_vector,,
XPR041_U251MG.311_96H_X1_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:A13,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:A14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:B13,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:B14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:B16,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:B20,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:B24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:C03,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR041_U251MG.311_96H_X2_B44:D08,U251MG,96 h,ctl_vector,,
XPR041_U251MG.311_96H_X2_B44:E12,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR041_U251MG.311_96H_X2_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:G10,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR041_U251MG.311_96H_X2_B44:H06,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:I13,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR041_U251MG.311_96H_X2_B44:J09,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR041_U251MG.311_96H_X2_B44:J22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR041_U251MG.311_96H_X2_B44:M09,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR041_U251MG.311_96H_X2_B44:N05,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR041_U251MG.311_96H_X2_B44:N15,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR041_U251MG.311_96H_X2_B44:O10,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR041_U251MG.311_96H_X2_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:P14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X2_B44:P22,U251MG,96 h,ctl_vector,,
XPR041_U251MG.311_96H_X2_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:A13,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:A14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:B13,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:B14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:B16,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:B20,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:B24,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:C03,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR041_U251MG.311_96H_X3_B44:D08,U251MG,96 h,ctl_vector,,
XPR041_U251MG.311_96H_X3_B44:E12,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR041_U251MG.311_96H_X3_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:G10,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR041_U251MG.311_96H_X3_B44:H06,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:I13,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR041_U251MG.311_96H_X3_B44:J09,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR041_U251MG.311_96H_X3_B44:J22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR041_U251MG.311_96H_X3_B44:M09,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR041_U251MG.311_96H_X3_B44:N05,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR041_U251MG.311_96H_X3_B44:N15,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR041_U251MG.311_96H_X3_B44:O10,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR041_U251MG.311_96H_X3_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:P14,U251MG,96 h,ctl_untrt,UnTrt,
XPR041_U251MG.311_96H_X3_B44:P22,U251MG,96 h,ctl_vector,,
XPR041_U251MG.311_96H_X3_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:A10,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR042_U251MG.311_96H_X1_B44:A14,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:A23,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:B14,U251MG,96 h,ctl_vector,,
XPR042_U251MG.311_96H_X1_B44:D16,U251MG,96 h,ctl_vector,,
XPR042_U251MG.311_96H_X1_B44:D22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR042_U251MG.311_96H_X1_B44:E07,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR042_U251MG.311_96H_X1_B44:E15,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR042_U251MG.311_96H_X1_B44:E23,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR042_U251MG.311_96H_X1_B44:F03,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR042_U251MG.311_96H_X1_B44:F07,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR042_U251MG.311_96H_X1_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:H23,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR042_U251MG.311_96H_X1_B44:I22,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR042_U251MG.311_96H_X1_B44:K16,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR042_U251MG.311_96H_X1_B44:L21,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:N06,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X1_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:A10,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR042_U251MG.311_96H_X2_B44:A14,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:A23,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:B14,U251MG,96 h,ctl_vector,,
XPR042_U251MG.311_96H_X2_B44:D16,U251MG,96 h,ctl_vector,,
XPR042_U251MG.311_96H_X2_B44:D22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR042_U251MG.311_96H_X2_B44:E07,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR042_U251MG.311_96H_X2_B44:E15,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR042_U251MG.311_96H_X2_B44:E23,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR042_U251MG.311_96H_X2_B44:F03,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR042_U251MG.311_96H_X2_B44:F07,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR042_U251MG.311_96H_X2_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:H23,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR042_U251MG.311_96H_X2_B44:I22,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR042_U251MG.311_96H_X2_B44:K16,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR042_U251MG.311_96H_X2_B44:L21,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:N06,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X2_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:A10,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR042_U251MG.311_96H_X3_B44:A14,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:A23,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:B14,U251MG,96 h,ctl_vector,,
XPR042_U251MG.311_96H_X3_B44:D16,U251MG,96 h,ctl_vector,,
XPR042_U251MG.311_96H_X3_B44:D22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR042_U251MG.311_96H_X3_B44:E07,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR042_U251MG.311_96H_X3_B44:E15,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR042_U251MG.311_96H_X3_B44:E23,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR042_U251MG.311_96H_X3_B44:F03,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR042_U251MG.311_96H_X3_B44:F07,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR042_U251MG.311_96H_X3_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:H23,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR042_U251MG.311_96H_X3_B44:I22,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR042_U251MG.311_96H_X3_B44:K16,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR042_U251MG.311_96H_X3_B44:L21,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:N06,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR042_U251MG.311_96H_X3_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:A05,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:A06,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:B05,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:B06,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:F19,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR043_U251MG.311_96H_X1_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:G11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR043_U251MG.311_96H_X1_B44:H05,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR043_U251MG.311_96H_X1_B44:H22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR043_U251MG.311_96H_X1_B44:I07,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR043_U251MG.311_96H_X1_B44:I19,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR043_U251MG.311_96H_X1_B44:I22,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR043_U251MG.311_96H_X1_B44:K12,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR043_U251MG.311_96H_X1_B44:K16,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR043_U251MG.311_96H_X1_B44:L24,U251MG,96 h,ctl_vector,,
XPR043_U251MG.311_96H_X1_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X1_B44:P12,U251MG,96 h,ctl_vector,,
XPR043_U251MG.311_96H_X1_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:A05,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:A06,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:B05,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:B06,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:F17,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR043_U251MG.311_96H_X2_B44:F19,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR043_U251MG.311_96H_X2_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:G11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR043_U251MG.311_96H_X2_B44:H05,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR043_U251MG.311_96H_X2_B44:H22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR043_U251MG.311_96H_X2_B44:I07,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR043_U251MG.311_96H_X2_B44:I19,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR043_U251MG.311_96H_X2_B44:I22,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR043_U251MG.311_96H_X2_B44:K12,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR043_U251MG.311_96H_X2_B44:K16,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR043_U251MG.311_96H_X2_B44:L24,U251MG,96 h,ctl_vector,,
XPR043_U251MG.311_96H_X2_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X2_B44:P12,U251MG,96 h,ctl_vector,,
XPR043_U251MG.311_96H_X2_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:A05,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:A06,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:B05,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:B06,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:F17,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR043_U251MG.311_96H_X3_B44:F19,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR043_U251MG.311_96H_X3_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:G11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR043_U251MG.311_96H_X3_B44:H05,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR043_U251MG.311_96H_X3_B44:H22,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR043_U251MG.311_96H_X3_B44:I07,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR043_U251MG.311_96H_X3_B44:I19,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR043_U251MG.311_96H_X3_B44:I22,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR043_U251MG.311_96H_X3_B44:K12,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR043_U251MG.311_96H_X3_B44:K16,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR043_U251MG.311_96H_X3_B44:L24,U251MG,96 h,ctl_vector,,
XPR043_U251MG.311_96H_X3_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR043_U251MG.311_96H_X3_B44:P12,U251MG,96 h,ctl_vector,,
XPR043_U251MG.311_96H_X3_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:A07,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:A08,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:B07,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:B08,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:C18,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR044_U251MG.311_96H_X1_B44:D19,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR044_U251MG.311_96H_X1_B44:E21,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR044_U251MG.311_96H_X1_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:G16,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR044_U251MG.311_96H_X1_B44:H13,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR044_U251MG.311_96H_X1_B44:H15,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR044_U251MG.311_96H_X1_B44:I03,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR044_U251MG.311_96H_X1_B44:I20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR044_U251MG.311_96H_X1_B44:J24,U251MG,96 h,ctl_vector,,
XPR044_U251MG.311_96H_X1_B44:K23,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR044_U251MG.311_96H_X1_B44:N06,U251MG,96 h,ctl_vector,,
XPR044_U251MG.311_96H_X1_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X1_B44:P20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR044_U251MG.311_96H_X1_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:A07,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:A08,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:B07,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:B08,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:C18,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR044_U251MG.311_96H_X2_B44:D19,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR044_U251MG.311_96H_X2_B44:E21,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR044_U251MG.311_96H_X2_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:G16,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR044_U251MG.311_96H_X2_B44:H13,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR044_U251MG.311_96H_X2_B44:H15,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR044_U251MG.311_96H_X2_B44:I03,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR044_U251MG.311_96H_X2_B44:I20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR044_U251MG.311_96H_X2_B44:J24,U251MG,96 h,ctl_vector,,
XPR044_U251MG.311_96H_X2_B44:K23,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR044_U251MG.311_96H_X2_B44:N06,U251MG,96 h,ctl_vector,,
XPR044_U251MG.311_96H_X2_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X2_B44:P20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR044_U251MG.311_96H_X2_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:A07,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:A08,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:B07,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:B08,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:C18,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR044_U251MG.311_96H_X3.A2_B44:D19,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR044_U251MG.311_96H_X3.A2_B44:E21,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR044_U251MG.311_96H_X3.A2_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:G16,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR044_U251MG.311_96H_X3.A2_B44:H13,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR044_U251MG.311_96H_X3.A2_B44:H15,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR044_U251MG.311_96H_X3.A2_B44:I03,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR044_U251MG.311_96H_X3.A2_B44:I20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR044_U251MG.311_96H_X3.A2_B44:J24,U251MG,96 h,ctl_vector,,
XPR044_U251MG.311_96H_X3.A2_B44:K23,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR044_U251MG.311_96H_X3.A2_B44:N06,U251MG,96 h,ctl_vector,,
XPR044_U251MG.311_96H_X3.A2_B44:P01,U251MG,96 h,ctl_untrt,UnTrt,
XPR044_U251MG.311_96H_X3.A2_B44:P20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR044_U251MG.311_96H_X3.A2_B44:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR045_U251MG.311_96H_X1_B44:A15,U251MG,96 h,ctl_untrt,UnTrt,
XPR045_U251MG.311_96H_X1_B44:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR045_U251MG.311_96H_X1_B44:B24,U251MG,96 h,ctl_untrt,UnTrt,
XPR045_U251MG.311_96H_X1_B44:C08,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR045_U251MG.311_96H_X1_B44:E01,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR045_U251MG.311_96H_X1_B44:E12,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR045_U251MG.311_96H_X1_B44:F05,U251MG,96 h,ctl_untrt,UnTrt,
XPR045_U251MG.311_96H_X1_B44:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR045_U251MG.311_96H_X1_B44:G12,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR045_U251MG.311_96H_X1_B44:H19,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR045_U251MG.311_96H_X1_B44:J11,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR045_U251MG.311_96H_X1_B44:J19,U251MG,96 h,ctl_vector,BRDN0001148995,
